Id,Reputation,CreationDate,Views,UpVotes,DownVotes
23862,1,1364969048,1,0,0
23863,21,1364969411,16,0,0
23865,1,1364974508,0,0,0
23866,6,1364976195,1,0,0
23867,1,1364976364,0,0,0
23868,1,1364977913,0,0,0
23870,6,1364979378,0,0,0
23872,1,1364983270,1,0,0
23873,1,1364983432,1,0,0
23874,26,1364984811,3,1,0
23876,8,1364987224,3,0,0
23877,1,1364988177,1,0,0
23878,118,1364989074,5,5,0
23879,28,1364992909,1,0,0
23880,12,1364993568,5,0,0
23881,101,1364994121,6,0,0
23882,11,1364996169,0,0,0
23883,1,1364997757,0,0,0
23885,16,1365002056,3,0,0
23886,101,1365002609,0,14,0
23887,1,1365003680,1,0,0
23888,101,1365004944,0,2,0
23889,101,1365009221,0,0,0
23890,117,1365010472,13,1,0
23891,262,1365011289,11,14,0
23892,6,1365011916,1,0,0
23893,1,1365013379,1,0,0
23894,1,1365015897,1,0,0
23895,11,1365018047,0,0,0
23897,48,1365025864,1,1,0
23898,8,1365025980,4,0,0
23899,6,1365026964,0,0,0
23900,31,1365031565,0,0,0
23901,1,1365034856,1,0,0
23902,1,1365037659,0,0,0
23903,101,1365038501,0,0,0
23904,6,1365038781,0,0,0
23906,21,1365039431,0,0,0
23907,101,1365040511,0,0,0
23908,1,1365048301,0,0,0
23911,58,1365052523,8,0,0
23912,1,1365054663,1,0,0
23913,4,1365055257,0,0,0
23914,1,1365058824,0,0,0
23915,56,1365059835,6,4,0
23916,1,1365060566,0,0,0
23917,131,1323136376,5,0,0
23918,18,1365062910,4,5,0
23919,1,1365065258,0,0,0
23920,1,1365065975,0,0,0
23921,1,1365065996,0,0,0
23922,11,1365067051,2,0,0
23923,101,1365067823,2,1,0
23924,1,1365068621,2,0,0
23925,101,1365071101,0,0,0
23926,16,1365072151,11,0,0
23928,11,1365073694,0,0,0
23932,101,1365079633,1,3,0
23933,21,1365081030,3,0,0
23934,6,1365081167,0,0,0
23935,13,1365081880,4,0,0
23936,6,1365085393,0,0,0
23939,6,1365091632,4,0,0
23943,13,1365096888,4,0,0
23944,1,1365100346,0,0,0
23945,16,1365101715,0,0,0
23946,6,1365102722,3,0,0
23948,101,1365117732,0,0,0
23950,11,1365120707,1,0,0
23951,1,1365120920,1,0,0
23952,1,1365122612,0,0,0
23954,101,1365129163,0,4,0
23955,101,1365132268,0,3,0
23956,125,1365134442,59,5,0
23957,123,1365135286,3,2,0
23958,1,1365135320,0,0,0
23959,1,1365140154,0,0,0
23960,106,1365140374,2,0,0
23961,1,1365140605,0,0,0
23962,1,1365140688,0,0,0
23964,116,1365143456,2,1,0
23966,101,1365146626,0,0,0
23968,1,1365153888,1,0,0
23970,20,1365157630,8,1,0
23972,38,1365159624,4,4,0
23973,1,1365160651,1,0,0
23974,21,1365162627,1,0,0
23976,1,1365168021,0,0,0
23977,101,1365168685,0,0,0
23978,1,1365169676,0,0,0
23979,101,1365175405,0,1,0
23980,1,1365180925,0,0,0
23981,23,1365190835,2,2,0
23982,1,1365191890,0,0,0
23983,21,1365192129,2,0,0
23984,15,1365192386,1,0,0
23986,1,1365198777,0,0,0
23987,6,1365199954,3,0,0
23988,6,1365213566,0,0,0
23989,16,1365214470,1,0,0
23990,106,1365216190,1,1,0
23991,113,1365229373,1,0,0
23992,8,1365230977,3,0,0
23993,108,1365232418,2,0,0
23994,1,1365233448,3,0,0
23995,111,1365239485,1,0,0
23996,1,1365241044,1,0,0
23997,8,1365242171,0,0,0
23998,1,1365244098,1,0,0
23999,1,1365244246,1,0,0
24000,719,1365245698,160,52,35
24001,11,1365246901,0,0,0
24002,111,1365252421,7,0,0
24003,138,1365253371,5,0,0
24004,123,1365253932,2,2,0
24005,101,1365258238,1,0,0
24006,1,1365261587,0,0,0
24007,1,1365265081,0,0,0
24009,1,1365269448,0,0,0
24010,101,1365276019,0,0,0
24013,121,1365281691,4,1,0
24014,1,1365294968,6,0,0
24015,16,1365298211,3,0,0
24016,1,1365301118,0,0,0
24018,101,1365312108,2,2,0
24019,10,1365317744,3,0,0
24021,1,1365321356,0,0,0
24022,1,1365321638,2,0,0
24024,43,1365325307,1,2,0
24025,101,1365327838,0,2,0
24027,13,1365328951,5,0,0
24028,88,1365329000,7,0,0
24029,101,1365331657,0,0,0
24030,1,1365331851,1,0,0
24031,16,1365335370,6,0,0
24032,101,1365349081,0,0,0
24033,106,1365350217,2,3,0
24034,1,1365353403,0,0,0
24035,101,1365359678,4,0,0
24036,1,1365360434,0,0,0
24037,1,1365363503,0,0,0
24038,16,1365365764,4,0,0
24039,101,1365366575,0,0,0
24040,106,1302549293,4,0,0
24041,101,1365370034,2,0,0
24042,120,1365372426,2,2,0
24044,1,1365379080,2,0,0
24045,1,1365383260,0,0,0
24046,78,1365388554,10,4,0
24047,1,1365388864,0,0,0
24048,11,1365389320,0,0,0
24050,86,1365390571,5,0,0
24052,11,1365394584,0,0,0
24053,1,1365396180,0,0,0
24054,101,1365396462,0,0,0
24055,35,1365397128,8,0,0
24056,332,1365399578,10,0,0
24058,101,1365399797,0,0,0
24059,13,1365400400,4,0,0
24060,101,1365401776,0,1,0
24061,1,1365403338,0,0,0
24062,13,1365403641,1,0,0
24063,101,1365405197,0,0,0
24064,6,1365405211,3,0,0
24065,1,1365406488,0,0,0
24068,6,1365412772,2,0,0
24069,1,1365414330,2,0,0
24070,1,1365415418,0,0,0
24071,33,1365417399,6,0,0
24073,1136,1365420321,56,1346,4
24075,1,1365421146,0,0,0
24076,106,1365422007,1,5,0
24077,1,1365424120,1,0,0
24078,1,1365425155,0,0,0
24079,1,1365428196,2,0,0
24080,354,1365428518,5,0,0
24081,1,1365430488,0,0,0
24082,101,1365431825,0,0,0
24083,1,1365438188,0,0,0
24084,46,1365441876,3,0,0
24085,6,1365443550,3,0,0
24087,8,1365449409,2,0,0
24088,32,1365457409,4,0,0
24089,1,1365460086,0,0,0
24090,1,1365461017,0,0,0
24091,125,1365462865,15,7,0
24092,6,1365463555,3,0,0
24093,1,1365464518,10,0,0
24095,1,1365471188,2,0,0
24096,1,1365472915,1,0,0
24097,450,1365476809,94,19,1
24098,101,1365477222,1,0,0
24101,1,1365482069,0,0,0
24102,101,1365482533,0,1,0
24104,1,1365484148,0,0,0
24106,11,1365486851,0,0,0
24107,101,1365487793,0,0,0
24109,44,1365489158,3,5,0
24110,101,1365490467,0,0,0
24111,1,1365490844,0,0,0
24112,11,1365495218,15,0,0
24113,1,1365496639,0,0,0
24114,1,1365497865,0,0,0
24117,31,1365500825,2,0,0
24119,1,1365503202,1,0,0
24120,1,1365506314,0,0,0
24121,11,1365509061,0,0,0
24122,101,1365510319,0,5,0
24123,101,1365511127,1,8,0
24124,41,1365511306,3,0,0
24125,1,1365515016,0,0,0
24126,1,1365515446,0,0,0
24127,1,1365517995,0,0,0
24128,36,1365520922,14,21,0
24129,101,1365522901,1,2,0
24130,11,1365526748,1,0,0
24131,1,1365529156,0,0,0
24132,121,1365530629,8,0,0
24133,25,1365540915,3,0,0
24134,11,1365541133,2,0,0
24135,6,1365546239,0,0,0
24136,10,1365548296,6,0,0
24137,315,1365552260,36,1,0
24138,1,1365552419,0,0,0
24139,38,1365555814,1,4,0
24140,1,1365557003,0,0,0
24141,1,1365559670,0,0,0
24142,111,1365560468,5,0,0
24143,146,1365561753,12,2,0
24144,155,1365561859,8,7,0
24145,1,1365561947,0,0,0
24147,1,1365564928,0,0,0
24148,116,1365565442,8,15,0
24150,21,1365569965,2,0,0
24151,1,1365570978,8,0,0
24152,101,1365571328,0,0,0
24153,1,1365571839,0,0,0
24154,176,1365572416,7,1,0
24155,21,1365573574,6,0,0
24156,9,1365574626,0,0,0
24157,128,1365574640,2,1,0
24158,31,1365576121,0,0,0
24159,101,1365578568,0,0,0
24160,46,1365582140,0,0,0
24163,33,1365583323,10,2,0
24164,1,1365584286,2,0,0
24165,11,1365587351,1,0,0
24166,1,1365591574,0,0,0
24167,11,1365592230,0,0,0
24168,118,1365592584,9,0,0
24169,163,1365595654,7,1,0
24171,6,1365595883,0,0,0
24172,1,1365597960,0,0,0
24173,28,1365598613,8,0,0
24174,1,1365599586,0,0,0
24175,365,1365600992,13,24,1
24176,1,1365603028,0,0,0
24177,133,1365604429,0,1,0
24178,1,1365604901,0,0,0
24180,1,1365609168,0,0,0
24182,156,1365609864,8,1,0
24183,101,1365609924,0,0,0
24184,6,1365612385,0,0,0
24185,101,1365613361,2,0,0
24186,6,1365618654,3,0,0
24187,31,1365620302,0,0,0
24188,11,1365624311,0,0,0
24189,26,1365627029,12,0,0
24191,1,1365631639,0,0,0
24194,101,1365633002,0,0,0
24196,101,1365636376,1,2,0
24197,321,1365638310,42,0,0
24198,6,1365639037,4,0,0
24199,140,1365640492,11,1,0
24200,3,1365641510,1,0,0
24202,1,1365642777,0,0,0
24203,1,1365643659,0,0,0
24205,101,1365643941,0,4,0
24206,23,1365649716,11,0,0
24207,3,1365652963,2,0,0
24208,101,1365658352,2,0,0
24209,6,1365659639,1,0,0
24210,101,1365660924,0,0,0
24211,103,1365661131,3,0,0
24212,16,1308318683,11,5,0
24214,1,1365666779,0,0,0
24215,101,1365666863,0,4,0
24217,1,1365671580,3,0,0
24218,46,1365674564,4,0,0
24219,6,1365674637,3,0,0
24220,1,1365675660,0,0,0
24221,11,1365677825,0,0,0
24224,1,1365679667,0,0,0
24227,1,1365683211,1,0,0
24229,1,1365683373,0,0,0
24230,197,1365683877,80,31,0
24231,101,1365684414,0,0,0
24232,33,1365685045,3,1,0
24233,101,1365689635,0,2,0
24234,1,1365691989,0,0,0
24235,3,1365693113,1,0,0
24237,1,1365697957,1,0,0
24238,32,1365704770,20,2,0
24239,18,1365707241,2,1,0
24240,21,1365707553,2,0,0
24241,101,1365707576,0,0,0
24242,1,1365711925,0,0,0
24243,152,1365714154,7,13,0
24244,1,1365715747,0,0,0
24245,101,1365716783,0,0,0
24246,1,1365722357,0,0,0
24247,101,1365723414,2,3,0
24248,101,1365723425,0,2,0
24249,101,1365724321,0,0,0
24250,101,1365724801,0,1,0
24251,101,1365726657,0,0,0
24252,1,1365726883,0,0,0
24253,1,1365726955,0,0,0
24254,101,1365729168,3,0,0
24255,1,1365730906,0,0,0
24256,6,1365732307,10,0,0
24257,101,1365736265,2,3,0
24258,101,1365736805,8,2,0
24259,101,1365737836,1,21,0
24260,101,1365738677,0,1,0
24261,101,1365738852,1,1,0
24262,101,1365739704,0,0,0
24264,1,1365742008,0,0,0
24265,1,1365743465,0,0,0
24267,101,1365745798,0,0,0
24268,101,1365745864,0,0,0
24269,6,1365745936,1,0,0
24270,1,1365746672,0,0,0
24271,101,1365747143,0,0,0
24272,101,1365749075,0,2,0
24273,101,1365749495,0,0,0
24274,1,1365750286,1,0,0
24275,1,1365750512,0,0,0
24276,101,1365750987,0,0,0
24277,11,1365751568,3,0,0
24279,101,1365753276,1,0,0
24280,1,1365753325,0,0,0
24281,8,1365753741,1,0,0
24283,101,1365754393,1,0,0
24284,1,1365755306,0,0,0
24285,11,1365755684,1,0,0
24286,101,1365756342,2,0,0
24287,101,1365756941,0,0,0
24288,1,1365757748,0,0,0
24289,226,1365757821,4,3,0
24290,146,1365758464,4,2,0
24291,16,1365758875,0,0,0
24293,175,1365760521,11,1,0
24294,101,1365761128,1,4,0
24295,231,1365762301,32,2,0
24296,46,1365764715,9,0,0
24297,101,1365765020,0,0,0
24298,101,1365768951,1,0,0
24300,1,1365775174,0,0,0
24301,6,1365779062,0,0,0
24302,1,1365781772,0,0,0
24303,101,1365786334,0,0,0
24305,1,1365792128,0,0,0
24306,1,1365800415,2,0,0
24308,13,1365807390,1,0,0
24309,101,1365808090,0,0,0
24310,1,1365814377,0,0,0
24311,25,1365814661,4,1,0
24312,21,1365831409,0,0,0
24313,38,1365834615,1,0,0
24314,1,1365847020,0,0,0
24315,1,1365848378,3,0,0
24316,101,1365849127,0,0,0
24317,3,1365850184,1,0,0
24318,6,1365854267,3,0,0
24319,81,1365857380,6,0,0
24321,13,1365863346,0,0,0
24323,81,1365874749,28,5,0
24324,101,1365876683,3,0,0
24326,101,1365883433,1,0,0
24327,155,1365888059,13,3,0
24328,11,1365894772,0,0,0
24329,1,1365895006,0,0,0
24330,8,1365895817,0,0,0
24331,101,1365901366,1,0,0
24332,1,1365911132,0,0,0
24333,1,1365913521,0,0,0
24334,21,1365914929,9,0,0
24335,1,1365919100,1,0,0
24336,1,1365919561,0,0,0
24337,1,1365920381,0,0,0
24339,1,1365922287,0,0,0
24340,21,1365922809,1,0,0
24341,658,1365927016,62,225,1
24343,101,1365929804,3,0,0
24344,18,1365930320,6,3,0
24345,101,1365930825,2,0,0
24346,1,1365933587,1,0,0
24347,56,1365934224,1,0,0
24349,1,1365935262,3,0,0
24350,101,1365935641,1,0,0
24351,8,1365938409,1,0,0
24352,3,1365938474,2,0,0
24353,31,1365939373,1,0,0
24354,6,1365947036,0,0,0
24356,101,1365949215,0,0,0
24357,143,1365953627,6,13,0
24360,11,1365968903,1,0,0
24361,18,1365969095,3,3,0
24362,1,1365969173,1,0,0
24363,101,1365969903,1,0,0
24364,6,1365971899,1,0,0
24365,1,1365978628,7,0,0
24368,1,1365985474,1,0,0
24369,101,1365988218,0,10,0
24370,338,1365989885,24,10,0
24371,23,1365990264,5,2,0
24373,1,1365997347,1,0,0
24376,21,1365998973,2,0,0
24377,1,1366004388,2,0,0
24378,1,1366005331,4,0,0
24379,11,1366007256,3,0,0
24380,1,1366008790,2,0,0
24381,101,1366008817,6,3,0
24383,101,1366011044,1,0,0
24384,101,1366011458,0,2,0
24386,1,1366014719,0,0,0
24387,6,1366014739,0,0,0
24388,126,1366015973,21,20,0
24389,11,1366017132,1,0,0
24390,123,1366019470,4,1,0
24391,6,1366021400,1,0,0
24392,1,1366026911,0,0,0
24393,21,1366027357,1,0,0
24394,11,1366032062,1,0,0
24395,101,1366032671,0,1,0
24396,16,1366032836,3,0,0
24397,1,1366034030,2,0,0
24398,1,1366034106,0,0,0
24400,101,1366036106,0,0,0
24401,1,1366038633,0,0,0
24403,1,1366040997,0,0,0
24404,38,1366042045,5,0,0
24405,16,1366042760,1,0,0
24406,101,1366043942,12,0,0
24407,1,1366051440,1,0,0
24408,101,1366053563,0,0,0
24409,101,1366056625,3,0,0
24410,101,1366061036,0,0,0
24411,6,1366070690,2,0,0
24412,1,1366074587,1,0,0
24413,8,1366076015,0,0,0
24414,130,1366076389,3,2,0
24416,6,1366077353,1,0,0
24417,101,1366078529,0,0,0
24418,11,1366078594,0,0,0
24419,6,1366078984,0,0,0
24421,11,1366079164,1,0,0
24422,1,1366080938,0,0,0
24423,174,1366083290,13,4,0
24424,101,1366084479,1,2,0
24425,1,1366086909,0,0,0
24426,1,1366087007,0,0,0
24427,1,1366087484,0,0,0
24428,11,1366088988,2,0,0
24429,101,1366090248,2,2,0
24430,141,1366091143,2,5,0
24431,1,1366091749,0,0,0
24432,101,1366092312,0,0,0
24433,1,1366093625,0,0,0
24434,11,1366093821,2,0,0
24436,1,1366098109,0,0,0
24437,1,1366101104,0,0,0
24438,101,1366101824,0,0,0
24439,1,1366106655,1,0,0
24440,101,1366106881,1,0,0
24441,38,1366107407,5,0,0
24442,1,1366109592,1,0,0
24443,1,1366111667,0,0,0
24444,56,1366113565,3,0,0
24445,1,1366115603,0,0,0
24446,101,1366116156,0,0,0
24447,1,1366119463,1,0,0
24448,41,1366120651,4,0,0
24449,3,1366127831,3,0,0
24450,58,1366129212,9,0,0
24451,1,1366129764,0,0,0
24452,11,1366130934,0,0,0
24453,101,1366131053,0,1,0
24454,1,1366136919,0,0,0
24455,1,1366140803,0,0,0
24456,4,1366144434,3,0,0
24457,101,1366145592,0,1,0
24458,101,1366149264,1,0,0
24460,106,1366154430,0,0,0
24461,1,1366155967,0,0,0
24462,16,1366160109,4,1,0
24463,101,1366162141,1,1,0
24464,1,1366164745,0,0,0
24467,1,1366170403,0,0,0
24468,16,1366173585,1,0,0
24469,101,1366174528,0,2,0
24470,101,1366175220,0,0,0
24471,71,1366176440,5,0,0
24472,18,1366179274,2,0,0
24474,1,1366185356,0,0,0
24475,6,1366187326,1,0,0
24476,1,1366189144,0,0,0
24477,11,1366191695,0,0,0
24478,101,1366192024,0,0,0
24479,6,1366193396,0,0,0
24480,101,1366195335,0,1,0
24481,1,1366197156,0,0,0
24482,101,1366197593,16,0,0
24483,101,1366199056,0,0,0
24484,61,1366200714,9,0,0
24486,26,1366203097,1,0,0
24487,3,1366203602,1,0,0
24488,15,1366203628,0,0,0
24489,1,1366203845,0,0,0
24490,1,1366205571,0,0,0
24491,101,1366207842,0,3,0
24492,31,1366208099,13,0,0
24493,101,1366210762,1,0,0
24494,65,1366214645,13,1,0
24496,1,1366219162,0,0,0
24498,1088,1366239298,84,24,1
24499,8,1366247382,1,0,0
24500,11,1366247636,1,0,0
24502,1,1366252022,1,0,0
24503,150,1366253862,15,4,0
24504,1,1366260128,0,0,0
24505,101,1366260728,0,0,0
24506,106,1366261278,2,0,0
24507,16,1366263088,2,0,0
24508,3,1366265604,0,0,0
24509,6,1366266954,0,0,0
24510,16,1366267173,0,0,0
24511,1,1366268258,1,0,0
24512,6,1366269731,1,0,0
24514,11,1366271402,0,0,0
24515,722,1366271609,42,41,0
24516,101,1366273317,2,0,0
24517,23,1366274164,2,1,0
24518,11,1366276831,1,0,0
24519,1,1366281477,0,0,0
24520,21,1366283078,3,0,0
24521,197,1366284198,3,6,1
24522,1,1366285138,5,0,0
24523,1,1366285965,0,0,0
24524,1,1366291139,0,0,0
24525,1,1366293865,2,0,0
24528,1,1366300542,0,0,0
24529,108,1366302693,2,0,0
24530,1,1366307042,0,0,0
24531,11,1366308251,1,0,0
24533,101,1366312739,0,0,0
24534,6,1366313011,2,0,0
24535,11,1366319148,0,0,0
24537,1,1366329612,2,0,0
24539,8,1366339144,0,0,0
24540,1,1366339703,0,0,0
24541,1,1366339783,0,0,0
24542,101,1366340543,1,0,0
24543,231,1366341261,8,2,0
24544,101,1366344632,0,0,0
24545,6,1366345082,0,0,0
24546,1,1366346023,6,0,0
24547,16,1366350845,1,0,0
24549,101,1366351673,1,2,0
24550,1,1366355184,0,0,0
24551,188,1366355487,3,1,0
24553,11,1366359269,0,0,0
24554,8,1366359498,0,0,0
24556,101,1366360255,1,0,0
24557,6,1366360894,0,0,0
24558,1,1366361252,0,0,0
24559,6,1366361401,0,0,0
24560,5,1366362379,0,0,0
24562,1,1366365329,0,0,0
24563,11,1366368523,37,0,0
24564,22,1366368955,2,1,0
24565,6,1366369109,3,0,0
24566,184,1366371103,12,3,0
24567,1,1366371598,0,0,0
24568,118,1366371840,2,3,0
24570,1,1366372800,0,0,0
24571,1,1366373082,0,0,0
24572,11,1366375818,7,0,0
24573,1,1366377311,0,0,0
24574,21,1366383246,0,0,0
24575,84,1366395690,20,1,0
24576,101,1366399061,1,0,0
24577,11,1366403999,2,0,0
24578,1,1366408694,0,0,0
24579,1,1366422936,0,0,0
24580,1,1366428134,0,0,0
24581,1,1366429294,1,0,0
24583,3,1366429691,0,0,0
24586,1,1366436123,0,0,0
24587,154,1366438028,25,16,0
24588,28,1366438173,2,0,0
24589,1,1366440857,0,0,0
24591,1,1366445721,1,0,0
24593,101,1366445797,0,0,0
24594,1,1366445926,1,0,0
24595,1,1366449707,1,0,0
24596,1,1366451114,0,0,0
24599,6,1366455400,1,0,0
24600,101,1366461843,1,0,0
24601,1,1366462783,0,0,0
24602,16,1366462803,2,0,0
24603,1,1366463614,0,0,0
24604,1,1366466777,0,0,0
24605,1,1366468771,0,0,0
24606,13,1366469232,2,0,0
24607,1,1366469618,0,0,0
24609,16,1366471423,1,0,0
24611,18,1366489694,9,0,0
24612,51,1366490548,7,2,0
24613,1,1366494254,1,0,0
24614,101,1366495554,1,0,0
24615,1,1366496181,0,0,0
24616,51,1366496718,1,0,0
24617,1320,1366502820,344,198,12
24620,1,1366510512,0,0,0
24622,1,1366520667,1,0,0
24623,101,1366521173,1,3,0
24624,1,1366521502,0,0,0
24625,6,1366523152,0,0,0
24626,46,1366525868,57,17,0
24627,18,1366526196,1,0,0
24628,1,1366527076,0,0,0
24630,1,1366528318,0,0,0
24631,1,1366533585,0,0,0
24632,101,1366534604,3,1,0
24633,1,1366534747,1,0,0
24634,6,1366535374,2,0,0
24635,101,1366536091,0,0,0
24636,6,1366536639,0,0,0
24637,11,1366538493,1,0,0
24639,1,1366542816,0,0,0
24641,113,1366546903,3,0,0
24643,11,1366547654,1,0,0
24645,1,1366548745,0,0,0
24646,1,1366552730,0,0,0
24647,1,1366554781,0,0,0
24648,6,1366554816,0,0,0
24649,101,1366557325,2,2,0
24650,71,1366559074,6,0,0
24651,6,1366564144,0,0,0
24652,188,1366565917,5,2,0
24653,1,1366571015,1,0,0
24654,16,1366572611,3,0,0
24656,1,1366575477,1,0,0
24657,6,1366575972,0,0,0
24658,1,1366578520,0,0,0
24659,1,1366579068,0,0,0
24660,108,1366582588,19,0,0
24661,101,1366587148,0,0,0
24662,1,1366587911,1,0,0
24663,111,1366589531,0,0,0
24664,156,1366590685,4,1,0
24667,1,1366602781,0,0,0
24668,11,1366605352,0,0,0
24669,2103,1366605470,158,196,12
24670,1,1366606982,0,0,0
24671,291,1366607830,37,69,0
24673,46,1366608435,9,0,0
24674,4,1366608828,1,0,0
24675,1,1366610386,0,0,0
24677,101,1366613407,1,0,0
24678,101,1366614160,0,0,0
24679,26,1366614516,1,0,0
24680,1,1366616257,0,0,0
24681,1,1366616679,2,0,0
24682,13,1366616715,1,0,0
24683,6,1366617011,1,0,0
24685,101,1366620335,0,0,0
24686,3,1366623458,0,0,0
24687,1,1366630108,0,0,0
24688,1,1366636168,0,0,0
24689,1,1366636727,0,0,0
24690,101,1366637525,0,0,0
24691,6,1366638892,1,0,0
24692,21,1366640211,1,0,0
24693,6,1366641694,1,0,0
24694,16,1366643068,0,0,0
24695,6,1366651744,1,0,0
24696,26,1366652832,0,0,0
24697,1,1366654477,0,0,0
24698,1,1366657998,0,0,0
24699,31,1366660457,0,1,0
24700,1,1366666512,0,0,0
24701,108,1366666803,3,5,0
24702,1,1366669953,4,0,0
24703,6,1366670813,0,0,0
24704,26,1366672643,1,3,0
24706,62,1366675409,4,4,0
24707,11,1366679929,0,0,0
24708,101,1366681575,0,0,0
24709,1,1366689144,1,0,0
24710,27,1366690665,3,3,0
24711,86,1366693013,7,0,0
24712,3,1366693520,2,0,0
24715,1,1366694574,1,0,0
24716,1,1366695931,0,0,0
24718,1,1366696633,0,0,0
24719,1,1366697083,0,0,0
24720,6,1366697223,2,0,0
24721,266,1366697987,11,11,0
24722,101,1366698461,0,2,0
24723,11,1366698670,1,0,0
24725,33,1366700343,23,1,0
24726,6,1366701579,12,0,0
24728,263,1366701794,20,9,2
24729,1,1366702565,1,0,0
24730,143,1366702769,8,0,0
24731,1,1366705671,0,0,0
24732,6,1366707538,0,0,0
24735,1,1366710012,0,0,0
24736,1,1366710519,0,0,0
24737,1,1366710644,1,0,0
24738,101,1366710766,0,0,0
24740,6,1366712015,0,0,0
24742,6,1366716085,0,0,0
24743,58,1366718340,6,7,0
24745,1,1366725338,0,0,0
24746,1,1366729544,4,0,0
24747,1,1366735841,1,0,0
24748,16,1366736852,0,0,0
24749,161,1366738816,48,2,0
24750,101,1366739411,1,0,0
24751,101,1366741145,0,0,0
24752,108,1366742797,1,0,0
24753,101,1366745573,0,7,0
24754,11,1366745803,0,0,0
24755,101,1366750502,1,0,0
24756,1,1366756114,0,0,0
24757,121,1366758321,3,1,0
24758,11,1366763656,0,0,0
24759,1,1366764429,0,0,0
24760,101,1366766560,0,0,0
24761,1,1366766875,3,0,0
24762,16,1366768086,0,0,0
24763,3,1366769035,5,0,0
24764,1,1366770723,0,0,0
24765,18,1366772236,8,23,0
24767,6,1366774743,0,0,0
24768,1,1366775783,0,0,0
24769,20,1366775859,2,30,0
24770,31,1366777303,5,0,0
24771,106,1366777606,1,3,0
24772,48,1366777914,7,2,0
24773,21,1366779124,2,0,0
24774,26,1366782809,0,0,0
24775,1,1366784517,0,0,0
24776,1,1366786059,2,0,0
24777,1,1366786573,1,0,0
24778,52,1366788183,18,8,0
24779,21,1336562636,11,0,0
24780,1,1366789389,1,0,0
24781,1,1366789681,0,0,0
24782,1,1366790308,0,0,0
24783,101,1366790332,1,0,0
24784,23,1366791054,1,1,0
24786,35,1366796402,8,0,0
24788,8,1366797852,1,0,0
24789,106,1366798103,4,0,0
24790,11,1366799938,3,0,0
24791,1,1366804578,0,0,0
24792,44,1366806453,20,0,0
24793,1,1366806766,0,0,0
24794,71,1366808197,8,0,0
24795,1,1366808601,0,0,0
24796,1,1366808641,1,0,0
24797,113,1366809030,1,4,0
24798,111,1366809108,4,0,0
24799,21,1366811892,1,0,0
24800,1,1366813306,0,0,0
24801,6,1366816498,1,0,0
24803,6,1366820881,0,0,0
24805,6,1366821575,6,0,0
24806,23,1366822299,29,2,0
24807,103,1366822648,2,0,0
24808,1530,1366833358,357,1316,91
24809,6,1366838298,0,0,0
24810,1,1366841015,1,0,0
24811,111,1366842561,2,1,0
24812,101,1366845513,1,0,0
24813,1,1366846705,2,0,0
24814,11,1366849047,2,0,0
24816,101,1366850696,1,0,0
24817,11,1366851489,2,0,0
24818,3,1366854609,1,0,0
24819,41,1366855180,11,0,0
24820,101,1366855260,0,1,0
24821,11,1366855718,2,0,0
24822,6,1366858838,0,0,0
24824,103,1366859258,3,0,0
24825,21,1366859880,3,0,0
24826,16,1366860607,1,0,0
24827,101,1366862066,0,0,0
24829,1,1366864082,0,0,0
24830,1,1366864093,1,0,0
24831,21,1366864433,2,0,0
24833,46,1366867692,1,0,0
24834,101,1366869546,0,0,0
24835,1,1366871207,0,0,0
24836,1,1366871740,0,0,0
24837,101,1366872543,0,0,0
24838,1,1366873577,0,0,0
24841,66,1366875970,3,2,0
24842,11,1366877562,0,0,0
24843,101,1366877769,1,1,0
24844,1,1366878507,14,0,0
24845,1,1366878695,1,0,0
24846,1,1366880170,1,0,0
24848,342,1366883428,42,71,0
24849,31,1366883723,2,0,0
24850,101,1366885068,0,13,0
24852,1,1366886672,0,0,0
24853,142,1366889140,12,11,0
24854,1,1366889333,2,0,0
24855,1,1366891426,0,0,0
24857,11,1366897246,2,0,0
24858,1,1366897549,0,0,0
24860,1,1366900461,0,0,0
24861,6,1366901290,0,0,0
24862,1,1366902786,0,0,0
24863,6,1366903383,1,0,0
24864,69,1366903424,6,28,0
24865,113,1366904139,9,0,0
24867,41,1366907280,3,1,0
24868,56,1366910709,1,0,0
24869,11,1366912082,3,0,0
24870,101,1366915449,0,2,0
24871,11,1366915562,0,0,0
24872,1,1366915678,0,0,0
24873,116,1366917060,7,0,0
24874,1,1366918444,6,0,0
24875,101,1366923402,1,0,0
24877,1,1366924991,0,0,0
24878,1,1366928562,0,0,0
24879,6,1366934468,2,0,0
24880,16,1366934479,0,0,0
24881,6,1366942407,0,0,0
24882,101,1366944394,1,5,0
24883,101,1366946827,0,0,0
24884,1,1366947845,4,0,0
24885,16,1366951197,1,2,0
24886,101,1366954437,0,1,0
24887,1,1366958196,0,0,0
24888,1,1366958652,3,0,0
24890,18,1366960593,0,0,0
24891,1,1366961154,0,0,0
24892,26,1366961349,3,0,0
24893,21,1366963406,0,0,0
24894,74,1366963487,13,1,0
24895,1,1366964045,4,0,0
